element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Si	13	""	"577.4"	""	"7.03e+04"	B+	"[2179.7276]"	"[2181.8742]"	"1s.3p"	"3P*"	"2"	"1s.3d"	"3D"	"1"	5	3		"T5231c4,LS"	""	
Si	1	"578.0384"	"578.0384"	"70"	"2.97e+05"	D	"4.9200852"	"7.0644034"	"3s2.3p.4s"	"3P*"	"0"	"3s2.3p.5p"	"3D"	"1"	1	3		"T2301"	"L3521"	
Si	1	"579.3071"	"579.3073"	"90"	"3.83e+05"	E	"4.9296471"	"7.0692685"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3D"	"2"	3	5		"T8363"	"L3521"	
Si	1	"579.7859"	"579.7856"	"100"	"2.53e+05"	D	"4.9537952"	"7.0916515"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3D"	"3"	5	7		"T2301"	"L3521"	
Si	1	""	"580.6275"	""	"2.12e+05"	E	"4.9296471"	"7.0644034"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.5p"	"3D"	"1"	3	3		"T8363"	""	
Si	3	""	"581.019"	""	"1.26e+07"	C	"28.226874"	"30.360193"	"3s.5d"	"1D"	"2"	"3s.7p"	"1P*"	"1"	5	3		"T6298c4"	""	
Si	1	""	"585.9201"	""	"1.24e+05"	E	"4.9537952"	"7.0692685"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3D"	"2"	5	5		"T8363"	""	
Si	1	""	"587.2707"	""	"1.36e+04"	E	"4.9537952"	"7.0644034"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.5p"	"3D"	"1"	5	3		"T8363"	""	
Si	3	"589.879"	"589.879"	"10w"	"4.86e+07"	B	"27.961701"	"30.062978"	"3s.5f"	"1F*"	"3"	"3s.6g"	"1G"	"4"	7	9		"T6298c4"	"L4833"	
Si	1	"594.8545"	"594.8541"	"200"	"2.22e+06"	C	"5.0823459"	"7.1660476"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.5p"	"1D"	"2"	3	5		"T2301"	"L3521"	
Si	2	"595.756"	"595.756"	"500"	"5.60e+07"	B+	"10.066443"	"12.146991"	"3s2.4p"	"2P*"	"1/2"	"3s2.5s"	"2S"	"1/2"	2	2		"T6570"	"L3541"	
Si	2	"597.893"	"597.893"	"500"	"1.13e+08"	B+	"10.073880"	"12.146991"	"3s2.4p"	"2P*"	"3/2"	"3s2.5s"	"2S"	"1/2"	4	2		"T6570"	"L3541"	
Si	3	""	"615.256"	""	"7.05e+05"	D	"29.060364"	"31.074972"	"3s.6p"	"1P*"	"1"	"3s.7d"	"1D"	"2"	3	5		"T6298c4"	""	
Si	3	""	"616.983"	""	"1.06e+07"	B	"28.226874"	"30.235840"	"3s.5d"	"1D"	"2"	"3s.6f"	"1F*"	"3"	5	7		"T6298c4"	""	
Si	3	""	"617.361"	""	"8.11e+04"	D+	"19.722118"	"21.729855"	"3s.4s"	"1S"	"0"	"3s.4p"	"3P*"	"1"	1	3		"c44"	""	
Si	2	""	"623.961"	""	"2.58e+07"	C+	"12.839311"	"14.825811"	"3s2.4f"	"2F*"	"7/2"	"3s2.6g"	"2G"	"9/2"	8	10		"T6527c4,LS"	""	
Si	2	""	"623.961"	""	"1.61e+06"	D+	"12.839311"	"14.825811"	"3s2.4f"	"2F*"	"7/2"	"3s2.6g"	"2G"	"7/2"	8	8		"T6527c4,LS"	""	
Si	2	""	"623.966"	""	"2.25e+07"	C+	"12.839327"	"14.825811"	"3s2.4f"	"2F*"	"5/2"	"3s2.6g"	"2G"	"7/2"	6	8		"T6527c4,LS"	""	
Si	3	""	"629.105"	""	"2.94e+03"	E	"24.995001"	"26.965260"	"3s.4d"	"3D"	"2"	"3p.3d"	"3D*"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"629.152"	""	"2.34e+04"	D	"24.995150"	"26.965260"	"3s.4d"	"3D"	"3"	"3p.3d"	"3D*"	"3"	7	7		"T6298c4,LS"	""	
Si	10	""	"629.5"	""	"8.09e+01"	D	"245.397?"	"247.366+x"	"2s2.3d"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"	4	4		"T7194c7"	""	
Si	3	""	"631.051"	""	"3.91e+03"	E	"24.994933"	"26.959114"	"3s.4d"	"3D"	"1"	"3p.3d"	"3D*"	"2"	3	5		"T6298c4,LS"	""	
Si	3	""	"631.073"	""	"1.81e+04"	E	"24.995001"	"26.959114"	"3s.4d"	"3D"	"2"	"3p.3d"	"3D*"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"631.121"	""	"4.05e+03"	E	"24.995150"	"26.959114"	"3s.4d"	"3D"	"3"	"3p.3d"	"3D*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	"631.446"	"631.446"	"7"	"1.18e+08"	B	"26.598599"	"28.561553"	"3s.5p"	"1P*"	"1"	"3s.6s"	"1S"	"0"	3	1		"T6298c4"	"L4833"	
Si	1	"633.1954"	"633.1956"	"45"	"1.0e+04"	E	"5.0823459"	"7.0398757"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.5p"	"1P"	"1"	3	3		"T1619CA"	"L3521"	
Si	3	""	"633.216"	""	"1.93e+04"	E	"24.994933"	"26.952400"	"3s.4d"	"3D"	"1"	"3p.3d"	"3D*"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"633.238"	""	"6.46e+03"	E	"24.995001"	"26.952400"	"3s.4d"	"3D"	"2"	"3p.3d"	"3D*"	"1"	5	3		"T6298c4,LS"	""	
Si	11	""	"634.3"	""	"8.40e+06"	A	"395.184?"	"397.138"	"1s2.2p.4p"	"3P"	"2"	"1s2.2p.4d"	"3D*"	"3"	5	7		"T5633c4,LS"	""	
Si	2	"634.710"	"634.711"	"1000"	"5.84e+07"	B+	"8.121023"	"10.073880"	"3s2.4s"	"2S"	"1/2"	"3s2.4p"	"2P*"	"3/2"	2	4		"c22,T7222"	"L3541"	
Si	2	"637.136"	"637.137"	"1000"	"6.80e+07"	C+	"8.121023"	"10.066443"	"3s2.4s"	"2S"	"1/2"	"3s2.4p"	"2P*"	"1/2"	2	2		"c22,T7222"	"L3541"	
Si	3	""	"647.38"	""	"1.06e+07"	C	"30.055119"	"31.96977"	"3s.6f"	"3F*"	"2"	"3s.9g"	"3G"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"647.39"	""	"9.24e+05"	D	"30.055167"	"31.96977"	"3s.6f"	"3F*"	"3"	"3s.9g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"647.39"	""	"1.08e+07"	C	"30.055167"	"31.96977"	"3s.6f"	"3F*"	"3"	"3s.9g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Si	3	""	"647.41"	""	"1.41e+04"	E	"30.055220"	"31.96977"	"3s.6f"	"3F*"	"4"	"3s.9g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"647.41"	""	"7.19e+05"	D	"30.055220"	"31.96977"	"3s.6f"	"3F*"	"4"	"3s.9g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Si	3	""	"647.41"	""	"1.15e+07"	C	"30.055220"	"31.96977"	"3s.6f"	"3F*"	"4"	"3s.9g"	"3G"	"5"	9	11		"T6298c4,LS"	""	
Si	10	""	"648.8"	""	"7.85e+02"	C	"245.455"	"247.366+x"	"2s2.3d"	"2D"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"3/2"	6	4		"T7194c7"	""	
Si	3	""	"651.238"	""	"2.09e+06"	D+	"29.063765"	"30.967061"	"3s.6p"	"3P*"	"0"	"3s.8s"	"3S"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"651.804"	""	"6.25e+06"	C	"29.065417"	"30.967061"	"3s.6p"	"3P*"	"1"	"3s.8s"	"3S"	"1"	3	3		"T6298c4,LS"	""	
Si	1	""	"651.873"	""	"5.9e+05"	D	"5.9537304"	"7.855173"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.7d"	"1D*"	"2"	3	5		"T6066c4,LS"	""	
Si	3	""	"652.149"	""	"3.22e+07"	B+	"28.154479"	"30.055119"	"3s.5d"	"3D"	"1"	"3s.6f"	"3F*"	"2"	3	5		"T6298c4,LS"	""	
Si	3	""	"652.261"	""	"3.40e+07"	B+	"28.154854"	"30.055167"	"3s.5d"	"3D"	"2"	"3s.6f"	"3F*"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"652.277"	""	"5.97e+06"	B	"28.154854"	"30.055119"	"3s.5d"	"3D"	"2"	"3s.6f"	"3F*"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"652.390"	""	"1.04e+07"	C	"29.067126"	"30.967061"	"3s.6p"	"3P*"	"2"	"3s.8s"	"3S"	"1"	5	3		"T6298c4,LS"	""	
Si	3	"652.436"	"652.434"	"6w"	"3.82e+07"	B+	"28.155413"	"30.055220"	"3s.5d"	"3D"	"3"	"3s.6f"	"3F*"	"4"	7	9		"T6298c4,LS"	"L4833"	
Si	3	""	"652.453"	""	"4.26e+06"	B	"28.155413"	"30.055167"	"3s.5d"	"3D"	"3"	"3s.6f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"652.469"	""	"1.68e+05"	D+	"28.155413"	"30.055119"	"3s.5d"	"3D"	"3"	"3s.6f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Si	1	""	"655.388"	""	"1.1e+05"	E	"5.9639280"	"7.855173"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.7d"	"1D*"	"2"	5	5		"T6066c4,LS"	""	
Si	1	"655.5462"	"655.5463"	"45"	"6.9e+05"	D	"5.9840096"	"7.8747985"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.7d"	"3F*"	"4"	7	9		"T6066c4,LS"	"L3521"	
Si	1	""	"656.057"	""	"6.0e+05"	D	"5.9639280"	"7.853246"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.7d"	"3F*"	"3"	5	7		"T6066c4,LS"	""	
Si	3	""	"656.736"	""	"5.86e+06"	D	"29.187607"	"31.074972"	"3p.3d"	"1F*"	"3"	"3s.7d"	"1D"	"2"	7	5		"T6298c4"	""	
Si	1	""	"662.422"	""	"2.9e+03"	E	"5.9840096"	"7.855173"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.7d"	"1D*"	"2"	7	5		"T6066c4,LS"	""	
Si	1	""	"663.105"	""	"7.3e+04"	E	"5.9840096"	"7.853246"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.7d"	"3F*"	"3"	7	7		"T6066c4,LS"	""	
Si	3	""	"665.443"	""	"8.81e+04"	D	"27.961701"	"29.824370"	"3s.5f"	"1F*"	"3"	"3s.6d"	"1D"	"2"	7	5		"T6298c4"	""	
Si	2	"666.052"	"666.053"	"50w"	"3.64e+07"	C+	"14.503471"	"16.364433"	"3s.3p.(3P*).4s"	"4P*"	"3/2"	"3s.3p.(3P*).4p"	"4D"	"5/2"	4	6		"T6527c4,LS"	"L3541"	
Si	3	""	"666.27"	""	"3.98e+03"	E	"30.055119"	"31.91547"	"3s.6f"	"3F*"	"2"	"3s.9d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"666.27"	""	"1.77e+06"	E	"30.055119"	"31.91547"	"3s.6f"	"3F*"	"2"	"3s.9d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"666.27"	""	"1.97e+05"	E	"30.055119"	"31.91547"	"3s.6f"	"3F*"	"2"	"3s.9d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"666.29"	""	"1.57e+06"	D	"30.055167"	"31.91547"	"3s.6f"	"3F*"	"3"	"3s.9d"	"3D"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"666.29"	""	"1.41e+05"	E	"30.055167"	"31.91547"	"3s.6f"	"3F*"	"3"	"3s.9d"	"3D"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"666.31"	""	"1.63e+06"	D	"30.055220"	"31.91547"	"3s.6f"	"3F*"	"4"	"3s.9d"	"3D"	"3"	9	7		"T6298c4,LS"	""	
Si	2	"666.500"	"666.503"	"15"	"2.16e+07"	C+	"14.489089"	"16.348796"	"3s.3p.(3P*).4s"	"4P*"	"1/2"	"3s.3p.(3P*).4p"	"4D"	"3/2"	2	4		"T6527c4,LS"	"L3541"	
Si	4	"666.756"	"666.757"	"5"	"1.15e+08"	A+	"34.282086"	"36.141084"	"2p6.5p"	"2P*"	"1/2"	"2p6.5d"	"2D"	"3/2"	2	4		"c33"	"L6098"	
Si	2	"667.188"	"667.184"	"100"	"4.80e+07"	B+	"14.528228"	"16.386036"	"3s.3p.(3P*).4s"	"4P*"	"5/2"	"3s.3p.(3P*).4p"	"4D"	"7/2"	6	8		"T6570"	"L3541"	
Si	2	""	"667.957"	""	"1.24e+06"	D+	"12.839311"	"14.694970"	"3s2.4f"	"2F*"	"7/2"	"3s2.6d"	"2D"	"5/2"	8	6		"T6527c4,LS"	""	
Si	2	""	"667.962"	""	"6.19e+04"	E	"12.839327"	"14.694970"	"3s2.4f"	"2F*"	"5/2"	"3s2.6d"	"2D"	"5/2"	6	6		"T6527c4,LS"	""	
Si	2	""	"667.966"	""	"1.30e+06"	D+	"12.839327"	"14.694962"	"3s2.4f"	"2F*"	"5/2"	"3s2.6d"	"2D"	"3/2"	6	4		"T6527c4,LS"	""	
Si	2	"669.938"	"669.94"	"20"	"4.20e+07"	B	"14.489089"	"16.33925"	"3s.3p.(3P*).4s"	"4P*"	"1/2"	"3s.3p.(3P*).4p"	"4D"	"1/2"	2	2		"T6570"	"L3541"	
Si	4	"670.121"	"670.121"	"7"	"1.36e+08"	A+	"34.291429"	"36.141096"	"2p6.5p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"5/2"	4	6		"c33"	"L6098"	
Si	4	""	"670.125"	""	"2.27e+07"	A+	"34.291429"	"36.141084"	"2p6.5p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"3/2"	4	4		"c33"	""	
Si	2	""	"671.697"	""	"2.70e+07"	B	"14.503471"	"16.348796"	"3s.3p.(3P*).4s"	"4P*"	"3/2"	"3s.3p.(3P*).4p"	"4D"	"3/2"	4	4		"T6570"	""	
Si	1	"672.1853"	"672.1848"	"100"	"3.4e+06"	D	"5.8624764"	"7.7064630"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.6d"	"1D*"	"2"	3	5		"T1619CA"	"L3521"	
Si	3	""	"674.63"	""	"1.84e+03"	E	"28.54956"	"30.386863"	"3s.5f"	"3F*"	"2"	"3p.4p"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"674.670"	""	"6.52e+04"	D+	"28.549670"	"30.386863"	"3s.5f"	"3F*"	"3"	"3p.4p"	"3D"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"674.763"	""	"7.53e+05"	C	"28.549923"	"30.386863"	"3s.5f"	"3F*"	"4"	"3p.4p"	"3D"	"3"	9	7		"T6298c4,LS"	""	
Si	2	"675.028"	"675.034"	"20w"	"1.49e+07"	C+	"14.528228"	"16.364433"	"3s.3p.(3P*).4s"	"4P*"	"5/2"	"3s.3p.(3P*).4p"	"4D"	"5/2"	6	6		"T6527c4,LS"	"L3541"	
Si	2	""	"675.19"	""	"8.31e+06"	C	"14.503471"	"16.33925"	"3s.3p.(3P*).4s"	"4P*"	"3/2"	"3s.3p.(3P*).4p"	"4D"	"1/2"	4	2		"T6527c4,LS"	""	
Si	3	""	"677.663"	""	"1.77e+07"	C+	"24.994933"	"26.824014"	"3s.4d"	"3D"	"1"	"3p.3d"	"3P*"	"0"	3	1		"T6298c4,LS"	""	
Si	3	""	"680.503"	""	"4.38e+06"	C+	"24.994933"	"26.816380"	"3s.4d"	"3D"	"1"	"3p.3d"	"3P*"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"680.528"	""	"1.31e+07"	B	"24.995001"	"26.816380"	"3s.4d"	"3D"	"2"	"3p.3d"	"3P*"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"680.758"	""	"7.47e+06"	C	"29.254207"	"31.074972"	"3p.3d"	"1P*"	"1"	"3s.7d"	"1D"	"2"	3	5		"T6298c4"	""	
Si	2	""	"680.831"	""	"2.44e+06"	D+	"14.528228"	"16.348796"	"3s.3p.(3P*).4s"	"4P*"	"5/2"	"3s.3p.(3P*).4p"	"4D"	"3/2"	6	4		"T6527c4,LS"	""	
Si	3	""	"681.059"	""	"8.88e+06"	C+	"29.067126"	"30.887085"	"3s.6p"	"3P*"	"2"	"3s.7d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"681.08"	""	"4.93e+06"	C	"29.063765"	"30.88366"	"3s.6p"	"3P*"	"0"	"3s.7d"	"3D"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"681.220"	""	"6.65e+06"	C	"29.065417"	"30.884947"	"3s.6p"	"3P*"	"1"	"3s.7d"	"3D"	"2"	3	5		"T6298c4,LS"	""	
Si	3	""	"681.70"	""	"3.69e+06"	D+	"29.065417"	"30.88366"	"3s.6p"	"3P*"	"1"	"3s.7d"	"3D"	"1"	3	3		"T6298c4,LS"	""	
Si	2	"681.845"	"681.841"	"30"	"1.08e+07"	C	"12.877091"	"14.694962"	"3s2.5p"	"2P*"	"1/2"	"3s2.6d"	"2D"	"3/2"	2	4		"T6527c4,LS"	"L3541"	
Si	3	""	"681.860"	""	"2.21e+06"	D+	"29.067126"	"30.884947"	"3s.6p"	"3P*"	"2"	"3s.7d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"682.34"	""	"2.46e+05"	E	"29.067126"	"30.88366"	"3s.6p"	"3P*"	"2"	"3s.7d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	2	""	"682.980"	""	"1.30e+07"	C+	"12.880129"	"14.694970"	"3s2.5p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"5/2"	4	6		"T6527c4,LS"	""	
Si	2	"682.982"	"682.983"	"50"	"2.16e+06"	D+	"12.880129"	"14.694962"	"3s2.5p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"3/2"	4	4		"T6527c4,LS"	"L3541"	
Si	3	"683.156"	"683.155"	"6w"	"5.83e+07"	B+	"26.655272"	"28.469647"	"3s.5p"	"3P*"	"2"	"3s.6s"	"3S"	"1"	5	3		"T6298c4,LS"	"L4833"	
Si	3	""	"683.407"	""	"3.50e+07"	B	"26.655939"	"28.469647"	"3s.5p"	"3P*"	"1"	"3s.6s"	"3S"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"683.444"	""	"1.17e+07"	B	"26.656040"	"28.469647"	"3s.5p"	"3P*"	"0"	"3s.6s"	"3S"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"684.82"	""	"8.73e+04"	D+	"28.54956"	"30.359521"	"3s.5f"	"3F*"	"2"	"3p.4p"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"685.094"	""	"1.71e+05"	D+	"24.994933"	"26.804174"	"3s.4d"	"3D"	"1"	"3p.3d"	"3P*"	"2"	3	5		"T6298c4,LS"	""	
Si	3	""	"685.120"	""	"2.57e+06"	C+	"24.995001"	"26.804174"	"3s.4d"	"3D"	"2"	"3p.3d"	"3P*"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"685.176"	""	"1.44e+07"	B	"24.995150"	"26.804174"	"3s.4d"	"3D"	"3"	"3p.3d"	"3P*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"690.93"	""	"7.63e+05"	C	"28.54956"	"30.343512"	"3s.5f"	"3F*"	"2"	"3p.4p"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"696.294"	""	"7.33e+05"	C	"29.063765"	"30.843904"	"3s.6p"	"3P*"	"0"	"3p.4p"	"3S"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"696.941"	""	"2.20e+06"	C+	"29.065417"	"30.843904"	"3s.6p"	"3P*"	"1"	"3p.4p"	"3S"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"697.611"	""	"3.65e+06"	C+	"29.067126"	"30.843904"	"3s.6p"	"3P*"	"2"	"3p.4p"	"3S"	"1"	5	3		"T6298c4,LS"	""	
Si	1	"697.6523"	"697.651"	"80"	"3.26e+06"	D	"5.9537304"	"7.730406"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.6d"	"3F*"	"2"	3	5		"T6066LS"	"L3521"	
Si	3	""	"698.832"	""	"6.24e+06"	C	"29.824370"	"31.598045"	"3s.6d"	"1D"	"2"	"3s.8f"	"1F*"	"3"	5	7		"T6298c4"	""	
Si	3	""	"699.365"	""	"7.23e+06"	C	"29.788726"	"31.561049"	"3s.6d"	"3D"	"1"	"3s.8f"	"3F*"	"2"	3	5		"T6298c4,LS"	""	
Si	4	"699.836"	"699.836"	"3w*"	"5.11e+07"	A	"38.920490"	"40.691619"	"2p6.6d"	"2D"	"3/2"	"2p6.7f"	"2F*"	"5/2"	4	6		"c33"	"L6098"	
Si	4	"699.836"	"699.836"	"3w*"	"3.65e+06"	B+	"38.920490"	"40.691619"	"2p6.6d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"	6	6		"c33"	"L6098"	
Si	4	"699.836"	"699.836"	"3w*"	"5.48e+07"	A	"38.920490"	"40.691619"	"2p6.6d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"7/2"	6	8		"c33"	"L6098"	
Si	1	"700.3567"	"700.3569"	"180"	"3.42e+06"	D+	"5.9639280"	"7.7337400"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.6d"	"3F*"	"3"	5	7		"T6066LS"	"L3521"	
Si	3	""	"700.431"	""	"7.61e+06"	C+	"29.791454"	"31.561078"	"3s.6d"	"3D"	"2"	"3s.8f"	"3F*"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"700.443"	""	"1.34e+06"	D+	"29.791454"	"31.561049"	"3s.6d"	"3D"	"2"	"3s.8f"	"3F*"	"2"	5	5		"T6298c4,LS"	""	
Si	1	"700.5883"	"700.588"	"180"	"3.83e+06"	D+	"5.9840096"	"7.753238"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.6d"	"3F*"	"4"	7	9		"T6066LS"	"L3521"	
Si	1	""	"701.679"	""	"5.96e+05"	E	"5.9639280"	"7.730406"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.6d"	"3F*"	"2"	5	5		"T6066LS"	""	
Si	3	""	"701.905"	""	"8.51e+06"	C+	"29.795217"	"31.561125"	"3s.6d"	"3D"	"3"	"3s.8f"	"3F*"	"4"	7	9		"T6298c4,LS"	""	
Si	3	""	"701.924"	""	"9.49e+05"	D+	"29.795217"	"31.561078"	"3s.6d"	"3D"	"3"	"3s.8f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"701.935"	""	"3.75e+04"	E	"29.795217"	"31.561049"	"3s.6d"	"3D"	"3"	"3s.8f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"704.748"	""	"2.63e+07"	B	"28.355155"	"30.113939"	"3p.4s"	"1P*"	"1"	"3p.4p"	"1P"	"1"	3	3		"T6298c4"	""	
Si	4	""	"704.787"	""	"1.00e+07"	A	"36.141084"	"37.899771"	"2p6.5d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"3/2"	4	4		"c33"	""	
Si	4	"704.794"	"704.792"	"6w"	"9.05e+07"	A	"36.141096"	"37.899771"	"2p6.5d"	"2D"	"5/2"	"2p6.6p"	"2P*"	"3/2"	6	4		"c33"	"L6098"	
Si	4	"706.841"	"706.839"	"4w"	"1.00e+08"	A	"36.141084"	"37.894667"	"2p6.5d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"1/2"	4	2		"c33"	"L6098"	
Si	1	""	"708.3950"	""	"4.13e+05"	E	"5.9840096"	"7.7337400"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.6d"	"3F*"	"3"	7	7		"T6066LS"	""	
Si	3	""	"708.663"	""	"2.34e+06"	D	"30.360193"	"32.109262"	"3s.7p"	"1P*"	"1"	"3p.4p"	"1S"	"0"	3	1		"T6298c4"	""	
Si	1	""	"709.747"	""	"1.62e+04"	E	"5.9840096"	"7.730406"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.6d"	"3F*"	"2"	7	5		"T6066LS"	""	
Si	2	""	"711.342"	""	"5.38e+06"	E	"12.877091"	"14.619572"	"3s2.5p"	"2P*"	"1/2"	"3s2.7s"	"2S"	"1/2"	2	2		"T6527c4,LS"	""	
Si	13	""	"712"	""	"5.89e+06"	A	"[2291.1522]"	"[2292.893]"	"1s.4s"	"3S"	"1"	"1s.4p"	"3P*"	"2"	3	5		"T5231c4,LS"	""	
Si	2	""	"712.585"	""	"1.07e+07"	D	"12.880129"	"14.619572"	"3s2.5p"	"2P*"	"3/2"	"3s2.7s"	"2S"	"1/2"	4	2		"T6527c4,LS"	""	
Si	4	""	"713.216"	""	"5.80e+05"	B	"39.519069"	"41.256972"	"2p6.7s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"	2	4		"c33"	""	
Si	4	""	"714.034"	""	"6.34e+05"	B	"39.519069"	"41.254982"	"2p6.7s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"1/2"	2	2		"c33"	""	
Si	3	""	"715.11"	""	"9.84e+05"	D	"30.235840"	"31.96914"	"3s.6f"	"1F*"	"3"	"3s.9d"	"1D"	"2"	7	5		"T6298c4"	""	
Si	3	""	"718.907"	""	"1.87e+07"	C	"29.254207"	"30.978352"	"3p.3d"	"1P*"	"1"	"3s.8s"	"1S"	"0"	3	1		"T6298c4"	""	
Si	1	"719.358"	"719.355"	"65"	"7.17e+05"	E	"6.0787337"	"7.801805"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.6d"	"3D*"	"1"	1	3		"T6066LS"	"L3521"	
Si	1	""	"721.031"	""	"5.35e+05"	E	"6.0827393"	"7.801805"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.6d"	"3D*"	"1"	3	3		"T6066LS"	""	
Si	3	""	"721.183"	""	"4.66e+06"	C+	"28.070023"	"29.788726"	"3p.4s"	"3P*"	"0"	"3s.6d"	"3D"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"722.438"	""	"3.04e+06"	D	"28.355155"	"30.070873"	"3p.4s"	"1P*"	"1"	"3s.7s"	"1S"	"0"	3	1		"T6298c4"	""	
Si	3	""	"726.710"	""	"6.17e+06"	B	"28.085821"	"29.791454"	"3p.4s"	"3P*"	"1"	"3s.6d"	"3D"	"2"	3	5		"T6298c4,LS"	""	
Si	1	""	"727.203"	""	"1.25e+06"	D	"6.0986113"	"7.803087"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"3"	5	7		"T6066LS"	""	
Si	3	""	"727.621"	""	"9.37e+04"	D+	"29.065417"	"30.768916"	"3s.6p"	"3P*"	"1"	"3p.4p"	"3P"	"2"	3	5		"T6298c4,LS"	""	
Si	4	""	"727.675"	""	"1.29e+06"	B+	"39.961710"	"41.665082"	"2p6.7p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"	2	4		"c33"	""	
Si	1	""	"727.751"	""	"3.46e+04"	E	"6.0986113"	"7.801805"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"1"	5	3		"T6066LS"	""	
